product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
icq;off;tcp;off;false;pcmu-8000;h264;720;off;off;1330;4724;916;624;aim;on;udp;besteffort;false;silk-12000;red;360;off;on;804;3538;2943;4162
sip;on;udp;off;true;ilbc-8000;vp8;360;off;off;647;4709;3847;3929;irc;off;tcp;besteffort;false;telephone-event-80000;ulpfec;1080;off;on;590;4556;4022;1914
ippi;off;udp;on;auto;pcmu-8000;auto;240;off;on;760;3569;2568;2268;h323;off;tls;off;auto;speex-32000;h264;240;on;on;776;4532;457;460
googletalk;off;auto;off;false;amr-wb-16000;ulpfec;1080;on;on;1197;2216;3369;674;irc;off;udp;off;false;speex-16000;h264;480;off;on;1399;1679;432;1242
googletalk;on;udp;on;auto;speex-16000;rtx;720;off;off;782;4421;3390;2347;irc;off;tcp;off;true;speex-8000;h264;360;off;off;589;4402;685;3370
googletalk;off;tls;on;auto;ilbc-8000;ulpfec;240;on;off;1311;1334;4599;3859;aim;off;tcp;on;true;silk-8000;vp8;240;on;on;613;201;3666;1966
h323;off;tls;besteffort;auto;ilbc-8000;h264;720;on;on;702;910;1292;3530;sip;on;udp;on;auto;gsm-8000;red;360;on;on;985;2333;76;3335
googletalk;on;tls;off;auto;opus-48000;rtx;360;on;on;1379;1192;4557;3829;googletalk;off;udp;besteffort;false;amr-wb-16000;red;360;off;off;1382;293;1878;4467
sip;off;auto;besteffort;auto;gsm-8000;vp8;360;on;off;1246;4930;558;339;ippi;on;tls;off;false;speex-8000;h264;360;off;off;1003;2492;2608;3935
sip;off;udp;on;false;silk-8000;red;720;on;on;1069;1833;3274;982;sip;off;auto;on;auto;telephone-event-80000;vp8;240;off;off;1380;4520;4661;4974
googletalk;off;udp;on;true;g722-16000;ulpfec;360;off;off;590;2614;1712;2423;googletalk;off;udp;off;false;silk-12000;h264;1080;off;off;1216;86;1695;3994
irc;on;auto;besteffort;true;g722-16000;red;240;off;on;991;336;2775;2987;sip;off;udp;besteffort;false;silk-12000;red;720;off;off;659;4870;2162;3656
irc;off;auto;off;true;telephone-event-80000;rtx;360;on;off;1353;72;2697;2784;googletalk;on;tcp;on;auto;telephone-event-80000;rtx;1080;on;on;868;317;4160;895
icq;on;udp;on;false;speex-16000;ulpfec;480;on;off;613;2770;4371;649;iptel.org;on;auto;off;true;silk-24000;auto;720;off;on;1098;140;2473;4283
sip;on;auto;besteffort;true;silk-16000;red;360;on;off;639;3389;4613;2358;iptel.org;off;tcp;on;true;silk-8000;ulpfec;1080;on;off;515;1569;3066;3414
irc;on;auto;besteffort;false;silk-12000;h264;360;off;off;1008;1580;1872;1650;iptel.org;on;udp;on;auto;g722-16000;red;240;on;off;1046;147;4365;2567
iptel.org;on;tls;off;auto;silk-12000;rtx;720;on;on;1407;999;3356;2519;sip;off;auto;on;auto;pcmu-8000;vp8;360;off;off;1319;3249;1125;4357
aim;off;udp;off;false;silk-16000;red;1080;off;off;1368;1523;4298;4378;iptel.org;off;auto;on;true;silk-24000;h264;720;off;on;1110;1529;2007;4308
aim;on;udp;off;true;speex-8000;ulpfec;480;off;on;564;2760;4609;2814;googletalk;off;auto;besteffort;auto;speex-32000;rtx;720;on;on;759;4906;1253;3656
sip;on;tcp;besteffort;true;speex-16000;rtx;480;on;off;1301;4802;179;3371;googletalk;on;tcp;off;true;opus-48000;red;240;on;on;1275;1850;3972;4511
sip;off;auto;off;false;speex-32000;h264;480;on;off;1235;734;2708;3841;googletalk;on;tls;besteffort;auto;speex-32000;h264;480;on;off;1027;3796;1064;4200
sip;on;tcp;on;auto;silk-24000;auto;360;on;off;963;4917;4024;3354;h323;off;auto;off;auto;pcma-8000;auto;480;on;off;1289;2523;4733;3595
aim;off;udp;off;auto;gsm-8000;ulpfec;240;off;off;841;1321;3046;212;h323;off;udp;on;auto;opus-48000;rtx;720;off;on;832;3708;3763;4755
sip;on;udp;off;false;speex-8000;red;360;off;on;1340;4910;4578;3241;irc;off;udp;off;auto;silk-24000;red;1080;on;off;829;2778;2112;3259
aim;off;auto;off;auto;telephone-event-80000;rtx;480;on;off;1372;2680;521;1673;ippi;on;tcp;off;auto;telephone-event-80000;red;480;off;on;837;3281;4149;4851
icq;off;auto;on;false;opus-48000;auto;1080;off;on;929;2125;1798;550;googletalk;on;auto;on;false;silk-16000;auto;1080;off;on;1073;2591;4570;4796
sip;off;tls;off;false;ilbc-8000;auto;480;off;off;862;111;3167;1904;sip;on;auto;besteffort;auto;pcmu-8000;vp8;720;off;on;1285;1991;4616;490
googletalk;off;udp;off;auto;silk-24000;auto;1080;off;on;1407;276;1635;4808;ippi;on;tls;besteffort;auto;opus-48000;vp8;480;off;off;734;1051;3329;2842
googletalk;off;auto;on;false;speex-32000;h264;480;on;off;996;3192;3997;636;googletalk;on;tcp;off;false;telephone-event-80000;vp8;240;on;on;1453;1890;4039;2900
icq;on;auto;off;true;silk-24000;rtx;1080;on;on;1002;2883;1306;3510;iptel.org;off;tls;on;true;ilbc-8000;rtx;480;on;off;1495;2060;3276;908
irc;off;udp;besteffort;true;gsm-8000;red;720;on;off;730;4150;4088;1780;sip;on;tls;off;auto;silk-8000;ulpfec;1080;off;off;1155;2954;482;2153
irc;off;udp;off;auto;speex-8000;red;480;on;on;1363;2375;3213;2766;sip;off;tcp;on;auto;opus-48000;ulpfec;720;off;off;1077;231;4982;362
googletalk;on;udp;besteffort;true;silk-24000;rtx;480;off;on;1228;4040;3468;1930;irc;off;tcp;off;false;pcmu-8000;auto;480;on;off;899;2656;2789;4514
ippi;off;tcp;besteffort;false;g722-16000;auto;720;off;off;1334;2022;3985;2182;icq;on;tls;besteffort;true;speex-8000;ulpfec;360;on;off;1191;3094;3254;1928
h323;on;udp;besteffort;auto;gsm-8000;vp8;240;off;off;1118;4767;220;3334;h323;off;tcp;on;auto;telephone-event-80000;auto;720;off;off;1048;3441;1606;542
irc;off;tls;on;true;silk-24000;vp8;1080;off;off;619;1825;1669;1612;aim;off;tls;besteffort;auto;pcma-8000;h264;480;on;off;772;4406;4806;4066
aim;on;auto;on;auto;speex-16000;auto;360;off;off;1278;2347;3572;3655;sip;off;auto;on;auto;opus-48000;ulpfec;360;off;off;512;902;2901;2397
googletalk;off;auto;off;false;silk-16000;red;720;on;on;544;2933;3257;4319;irc;on;udp;on;auto;auto;red;240;off;on;837;2366;4596;2654
h323;on;udp;on;false;silk-12000;vp8;240;on;on;836;1209;3168;2020;icq;on;tcp;off;false;ilbc-8000;ulpfec;360;off;on;972;1277;4545;2130
h323;off;tcp;on;true;silk-24000;rtx;360;off;off;1210;2611;2654;3027;irc;off;tcp;on;true;opus-48000;red;720;off;off;1380;3169;4890;1216
irc;on;tcp;off;true;ilbc-8000;auto;240;off;off;1447;2172;3218;4434;googletalk;on;tls;besteffort;true;speex-8000;vp8;1080;on;off;580;1991;1857;1812
sip;on;tls;besteffort;false;g722-16000;ulpfec;360;off;on;941;547;3550;714;sip;on;auto;off;true;pcmu-8000;vp8;480;on;on;1427;1984;4620;3947
aim;off;udp;besteffort;auto;silk-8000;ulpfec;240;on;off;609;2124;3143;3372;googletalk;off;tcp;besteffort;auto;telephone-event-80000;auto;1080;off;off;819;1330;3294;4991
sip;off;auto;besteffort;false;telephone-event-80000;red;720;off;on;821;1631;1286;3753;icq;on;tls;besteffort;false;g722-16000;vp8;480;on;off;577;3108;1654;1532
googletalk;on;tcp;off;auto;pcmu-8000;rtx;240;on;on;574;4556;2189;4303;sip;off;tls;besteffort;auto;silk-12000;vp8;1080;off;off;1291;2722;1864;477
aim;on;tls;besteffort;false;opus-48000;ulpfec;360;on;on;1068;967;1514;3026;aim;off;udp;on;false;speex-32000;ulpfec;1080;on;off;1402;3453;1238;3478
ippi;off;auto;off;true;silk-8000;auto;360;on;on;702;2571;2736;966;sip;on;udp;on;false;silk-16000;ulpfec;360;off;off;1071;3671;4503;673
icq;on;tcp;besteffort;auto;amr-wb-16000;h264;360;off;off;1381;4081;955;2197;iptel.org;off;tcp;besteffort;auto;speex-32000;h264;360;off;off;913;4047;2011;1280
h323;off;udp;besteffort;false;silk-24000;ulpfec;1080;off;on;1475;1822;3540;422;googletalk;off;auto;on;false;silk-24000;vp8;720;off;on;994;2876;474;3605
irc;on;auto;off;true;silk-24000;h264;360;off;off;1219;469;1808;1574;sip;off;auto;besteffort;true;opus-48000;red;480;off;off;1261;4728;981;1034
h323;off;auto;on;false;pcmu-8000;h264;240;off;on;795;4082;1765;859;iptel.org;on;udp;besteffort;false;amr-wb-16000;ulpfec;240;off;off;1395;183;4127;3571
irc;on;auto;besteffort;true;ilbc-8000;rtx;240;on;off;1037;3832;3007;2747;sip;off;tls;on;auto;silk-8000;rtx;1080;on;off;1190;3719;1633;2875
iptel.org;off;tls;off;true;silk-8000;ulpfec;1080;on;on;1050;4604;1058;1393;h323;on;auto;on;true;silk-16000;rtx;720;on;off;1016;4974;1701;1224
ippi;on;udp;off;auto;amr-wb-16000;auto;360;off;off;699;2447;1887;1513;ippi;on;udp;besteffort;true;speex-8000;h264;1080;on;off;1082;2007;594;4585
ippi;on;auto;off;false;g722-16000;auto;360;off;on;1385;1665;1533;1459;googletalk;off;auto;off;auto;silk-8000;h264;720;off;off;588;1282;406;2964
irc;off;tcp;on;false;speex-16000;ulpfec;360;off;off;799;1100;3333;718;icq;on;auto;on;auto;gsm-8000;rtx;1080;on;off;1476;4423;4405;2038
sip;off;tls;off;auto;speex-8000;red;360;off;on;1385;2846;3159;2645;irc;off;udp;besteffort;false;amr-wb-16000;ulpfec;480;on;on;1440;2476;237;1896
iptel.org;off;tcp;besteffort;false;pcma-8000;red;480;on;on;1199;3395;486;2519;iptel.org;on;tls;off;false;pcmu-8000;h264;480;on;on;615;1842;2527;2949
icq;off;udp;off;auto;ilbc-8000;vp8;720;on;off;985;4788;2629;3479;aim;on;tls;off;true;silk-8000;h264;360;on;off;1381;4764;2352;4827
sip;off;auto;besteffort;true;telephone-event-80000;auto;480;off;off;714;4656;4396;4579;iptel.org;off;tls;on;true;silk-24000;red;480;off;on;780;2244;2409;2878
icq;on;tls;off;false;gsm-8000;ulpfec;1080;on;off;921;1877;272;1832;aim;on;auto;on;true;opus-48000;vp8;1080;on;on;678;1145;4219;391
aim;on;tcp;off;true;g722-16000;vp8;720;on;on;1315;3685;221;1840;sip;off;udp;besteffort;auto;pcma-8000;red;720;off;off;590;2979;1165;1981
h323;on;auto;besteffort;auto;speex-32000;red;480;on;off;1131;2857;2400;1753;iptel.org;off;udp;on;auto;g722-16000;h264;720;off;on;594;2689;4309;3755
aim;off;tls;on;true;opus-48000;red;720;off;off;1299;1049;2872;2523;icq;on;auto;besteffort;true;silk-8000;h264;1080;on;off;550;200;4802;1931
aim;on;tls;besteffort;false;auto;vp8;720;on;off;973;3736;2021;3902;sip;off;tcp;off;auto;pcma-8000;rtx;1080;on;off;1129;3752;4433;3464
icq;off;tcp;besteffort;true;amr-wb-16000;auto;1080;on;off;801;2449;4331;3024;icq;off;tls;besteffort;false;speex-8000;ulpfec;360;off;off;1364;3007;3238;4095
googletalk;on;tls;off;false;auto;rtx;1080;off;off;535;887;661;2980;icq;on;udp;besteffort;true;telephone-event-80000;vp8;1080;on;on;1320;3077;3177;2459
iptel.org;on;tls;besteffort;true;ilbc-8000;red;480;on;on;640;238;2143;1303;irc;off;auto;off;false;speex-8000;red;720;on;on;530;999;3862;1744
aim;on;udp;off;true;telephone-event-80000;rtx;720;on;on;1079;4865;2194;3449;googletalk;off;auto;besteffort;auto;gsm-8000;red;720;on;on;620;4244;3072;4669
sip;off;auto;off;true;opus-48000;auto;240;off;on;720;2851;3760;3224;sip;on;auto;on;auto;silk-24000;h264;480;on;on;562;2988;3477;3016
aim;off;udp;besteffort;auto;speex-8000;h264;480;on;on;1033;2654;468;3585;iptel.org;off;tcp;off;false;speex-32000;red;360;off;on;1171;639;2103;3713
irc;off;tls;on;true;opus-48000;rtx;720;on;off;1038;3118;2132;4785;irc;off;auto;besteffort;true;gsm-8000;vp8;720;on;off;601;1608;1231;2306
iptel.org;on;tls;off;false;silk-16000;auto;720;off;on;720;2595;772;4807;h323;on;udp;on;true;speex-32000;auto;720;on;off;1413;778;632;739
irc;off;auto;besteffort;auto;gsm-8000;vp8;1080;off;on;689;3719;4066;201;iptel.org;off;tls;off;false;ilbc-8000;auto;720;off;off;1227;1339;527;433
ippi;off;tcp;besteffort;auto;auto;rtx;240;off;off;844;1544;3440;4371;irc;off;tcp;on;true;silk-24000;red;720;off;off;1477;2799;2124;976
icq;off;udp;on;true;g722-16000;auto;720;on;off;1410;1857;112;4151;googletalk;off;auto;on;true;speex-16000;vp8;720;on;on;1124;252;2382;4591
ippi;off;tls;on;false;silk-8000;auto;240;off;off;971;1780;324;2944;googletalk;on;auto;on;auto;gsm-8000;auto;240;on;on;544;4683;2103;4440
aim;off;auto;besteffort;auto;speex-16000;vp8;240;on;on;1005;2158;4976;2095;h323;on;tls;besteffort;auto;silk-12000;auto;360;on;on;779;1275;2107;322
ippi;off;tcp;off;true;opus-48000;rtx;720;off;on;898;2456;1985;4918;aim;off;auto;off;false;silk-24000;h264;720;on;on;1058;2900;360;991
googletalk;on;tcp;off;false;speex-16000;auto;480;on;on;633;1674;3369;1583;ippi;off;tcp;off;auto;silk-24000;auto;720;on;on;1059;1358;4199;1059
irc;on;auto;besteffort;false;pcma-8000;h264;480;on;off;876;2412;4522;2290;irc;on;auto;off;true;telephone-event-80000;vp8;480;on;off;1435;2499;1186;3994
icq;on;tcp;besteffort;auto;ilbc-8000;auto;1080;off;on;633;4683;352;67;googletalk;on;auto;on;true;pcma-8000;ulpfec;1080;on;on;1443;1382;4852;3785
irc;on;tls;off;true;speex-16000;ulpfec;1080;on;off;905;2717;3047;1721;ippi;off;udp;besteffort;auto;speex-16000;ulpfec;360;on;off;716;2604;1038;4618
irc;on;udp;on;true;silk-12000;ulpfec;480;on;off;773;1953;4591;724;googletalk;on;tcp;besteffort;auto;speex-32000;h264;480;on;off;744;2150;697;1161
aim;off;tls;besteffort;auto;auto;h264;360;on;on;918;224;4643;3824;sip;on;tls;besteffort;false;ilbc-8000;auto;720;on;off;535;3834;1110;2474
icq;on;tcp;off;false;silk-12000;ulpfec;360;off;off;894;177;4133;2845;ippi;off;tls;on;false;speex-32000;h264;1080;on;off;631;179;1821;3070
irc;off;udp;besteffort;auto;silk-12000;red;240;off;on;724;366;3159;3239;h323;on;tls;off;false;silk-16000;ulpfec;240;off;on;1379;4032;1678;971
googletalk;on;auto;besteffort;true;silk-16000;vp8;360;on;off;1329;3470;1329;1198;irc;off;auto;off;auto;speex-32000;ulpfec;360;on;off;1097;4799;1008;391
aim;on;udp;besteffort;false;opus-48000;h264;480;on;on;678;3393;784;1790;ippi;on;auto;off;true;telephone-event-80000;vp8;360;on;off;922;953;2455;1492
googletalk;off;tls;on;false;auto;rtx;480;on;off;594;1981;2813;1753;sip;on;auto;on;auto;amr-wb-16000;h264;480;off;off;1044;2302;3578;838
irc;off;tcp;on;false;speex-8000;ulpfec;240;off;off;1277;2178;2667;538;aim;off;udp;off;auto;ilbc-8000;auto;480;off;off;656;3204;2883;2481
icq;on;tls;on;false;silk-12000;rtx;1080;on;off;1033;3481;3709;1064;ippi;on;udp;besteffort;auto;pcma-8000;red;480;on;off;1320;368;1278;836
irc;on;auto;on;true;speex-16000;rtx;240;on;off;1462;3600;3179;2532;googletalk;on;tcp;on;false;telephone-event-80000;h264;1080;on;on;1444;4713;3385;374
sip;on;tls;besteffort;auto;silk-8000;vp8;720;off;off;961;2719;1123;583;irc;on;tcp;on;auto;auto;ulpfec;1080;on;off;653;4110;4846;4004
irc;off;tcp;besteffort;false;silk-24000;auto;1080;off;on;1261;1356;3856;3478;icq;off;tcp;besteffort;true;pcma-8000;auto;720;on;on;1485;2910;4778;634
googletalk;on;tls;on;false;silk-16000;ulpfec;360;on;on;709;4655;384;2822;irc;on;tcp;besteffort;false;speex-32000;red;720;on;off;576;1380;194;1089
h323;off;tcp;besteffort;true;silk-12000;h264;360;off;on;1378;650;1184;2636;h323;on;tcp;on;auto;auto;vp8;720;on;off;632;1877;3608;742
h323;off;udp;off;true;telephone-event-80000;auto;360;off;off;1219;690;205;3018;googletalk;on;tcp;besteffort;false;speex-16000;auto;480;on;on;1459;3198;2995;435
googletalk;on;auto;on;auto;opus-48000;red;1080;on;off;1300;3341;2704;2469;ippi;off;tcp;on;true;pcma-8000;red;360;on;on;1129;1449;1231;3175
icq;off;auto;besteffort;true;speex-32000;red;240;off;on;1447;146;3915;4033;iptel.org;on;tls;besteffort;auto;pcma-8000;vp8;240;off;off;1188;1574;3320;4494
ippi;on;udp;on;true;speex-8000;rtx;360;on;off;1432;1888;433;3752;googletalk;off;tcp;besteffort;true;speex-32000;red;480;on;on;796;3319;2399;174
icq;off;tls;besteffort;false;speex-16000;ulpfec;240;off;on;1203;4564;2506;2810;icq;off;udp;besteffort;auto;g722-16000;ulpfec;480;off;off;644;3414;722;1683
icq;on;tcp;off;true;pcmu-8000;ulpfec;480;on;off;758;3014;614;330;aim;on;tls;besteffort;false;auto;auto;1080;on;off;1461;3199;3708;437
googletalk;on;udp;off;auto;pcmu-8000;red;360;on;off;1382;1175;741;1079;icq;on;tls;off;auto;speex-16000;vp8;480;off;on;1184;2704;1034;1205
irc;on;tcp;on;true;silk-24000;rtx;720;on;on;880;3092;4020;2682;iptel.org;on;tls;on;true;silk-12000;ulpfec;480;on;off;889;3986;1319;2844
iptel.org;off;tls;off;auto;silk-16000;h264;240;off;off;603;664;3266;932;googletalk;off;udp;off;true;pcma-8000;rtx;1080;off;on;1157;4348;644;2493
irc;off;tcp;on;auto;gsm-8000;ulpfec;360;on;off;976;1159;2446;638;iptel.org;off;tcp;off;false;g722-16000;ulpfec;480;off;on;565;4198;1477;483
aim;on;tcp;on;true;speex-32000;auto;360;off;off;1484;4438;4044;562;ippi;off;tcp;besteffort;false;gsm-8000;h264;480;off;on;733;1570;889;2291
aim;on;udp;besteffort;auto;silk-16000;red;720;on;on;568;4676;1662;3066;sip;off;auto;on;false;opus-48000;red;480;off;on;619;4331;3324;1977
h323;on;tls;on;true;amr-wb-16000;rtx;360;on;on;987;568;2870;2165;ippi;on;tcp;off;false;auto;ulpfec;480;off;on;1289;927;3127;4994
icq;off;tls;besteffort;auto;opus-48000;ulpfec;480;on;on;1264;398;694;3947;ippi;off;tls;besteffort;auto;silk-8000;vp8;480;on;off;775;4840;1394;3199
googletalk;on;udp;besteffort;false;speex-8000;auto;1080;off;off;1277;4650;2740;475;irc;on;auto;on;false;pcma-8000;h264;720;on;off;560;270;410;2011
sip;on;tcp;on;auto;gsm-8000;red;1080;on;off;605;4389;3731;2265;iptel.org;on;tcp;on;auto;silk-24000;rtx;240;on;off;819;60;1194;3339
h323;off;udp;on;false;amr-wb-16000;h264;240;on;off;1354;2054;3908;3150;googletalk;on;tcp;off;false;speex-8000;h264;480;off;on;883;435;656;4275
icq;on;tcp;off;false;speex-16000;vp8;720;on;on;1173;3464;2735;322;irc;off;auto;besteffort;true;pcmu-8000;auto;720;off;on;1387;1002;483;2281
ippi;on;tls;off;false;speex-16000;rtx;1080;off;on;1366;3066;4369;1211;h323;on;auto;off;true;speex-16000;h264;240;on;on;764;2687;1406;3766
ippi;on;auto;off;auto;silk-12000;red;720;on;off;1386;644;1695;2911;h323;on;tls;besteffort;true;auto;red;720;off;off;693;3674;2020;1539
icq;off;tls;off;false;amr-wb-16000;auto;240;on;on;884;1765;1930;1290;ippi;off;tcp;on;false;silk-24000;ulpfec;720;on;on;1351;1553;2894;4452
googletalk;off;udp;besteffort;auto;pcmu-8000;ulpfec;480;off;on;587;4384;4953;1172;googletalk;on;tcp;on;false;pcma-8000;rtx;1080;on;off;801;4052;2652;723
irc;off;tls;besteffort;auto;pcmu-8000;red;360;off;off;872;2515;2514;993;sip;off;tcp;off;false;speex-16000;h264;240;on;on;728;3040;4253;3607
googletalk;off;tls;besteffort;false;amr-wb-16000;ulpfec;480;on;off;1321;2162;571;788;irc;on;tcp;besteffort;auto;silk-12000;auto;240;off;off;903;1592;3402;1844
googletalk;on;udp;on;false;silk-16000;red;360;off;off;1345;2527;3484;1287;googletalk;off;tls;off;auto;gsm-8000;vp8;360;on;off;523;634;898;2326
icq;off;auto;off;true;g722-16000;h264;720;on;on;717;4765;4343;868;ippi;on;udp;besteffort;true;speex-16000;auto;1080;on;off;688;1798;1492;2200
iptel.org;on;udp;on;auto;pcma-8000;h264;480;on;on;1178;2317;2219;1206;ippi;off;udp;besteffort;true;silk-16000;ulpfec;360;off;off;1473;1039;385;4132
h323;off;auto;off;auto;pcma-8000;red;240;on;off;847;3494;101;1061;sip;off;auto;off;auto;speex-8000;ulpfec;240;on;off;617;1551;2397;1846
ippi;off;auto;besteffort;false;pcma-8000;vp8;360;on;on;551;2899;3079;1113;ippi;on;auto;on;true;g722-16000;red;360;off;on;918;1237;4307;2787
icq;on;tls;on;true;g722-16000;rtx;720;off;on;1374;1770;734;3328;h323;on;tls;off;true;silk-16000;h264;240;on;on;946;1987;4752;4668
googletalk;off;auto;on;false;silk-12000;h264;1080;off;on;1470;542;3196;548;sip;on;auto;on;auto;silk-12000;auto;240;off;off;787;3478;633;4880
googletalk;off;tls;on;true;silk-16000;rtx;240;on;off;873;3775;3139;2542;aim;on;udp;off;false;ilbc-8000;vp8;240;on;on;1112;4168;238;1037
sip;off;tls;on;true;silk-8000;h264;480;on;on;881;4735;1695;112;sip;on;udp;besteffort;true;pcmu-8000;h264;480;off;off;566;518;155;1849
h323;off;udp;besteffort;true;speex-16000;red;240;off;on;538;329;292;3855;googletalk;off;udp;besteffort;true;amr-wb-16000;h264;240;off;on;1139;1919;3363;942
h323;off;tcp;besteffort;auto;speex-32000;vp8;480;off;off;756;2191;2591;3575;h323;off;tls;besteffort;true;auto;auto;720;on;off;967;1531;837;4268
irc;on;tcp;besteffort;auto;gsm-8000;ulpfec;720;on;on;703;4497;1077;2786;sip;on;auto;off;false;silk-24000;h264;240;on;off;604;3695;3202;2640
sip;off;tls;off;true;pcmu-8000;rtx;1080;on;off;655;273;1112;2092;googletalk;on;tls;off;true;silk-24000;ulpfec;480;on;on;900;4614;3758;4886
icq;off;tcp;besteffort;false;opus-48000;h264;1080;off;on;1118;1192;970;2717;sip;on;auto;besteffort;true;gsm-8000;auto;720;off;off;1260;1546;4662;1921
icq;off;udp;besteffort;true;auto;vp8;480;on;on;1078;1848;2179;1509;h323;on;tcp;off;true;opus-48000;red;1080;on;off;1076;440;4748;3392
googletalk;off;tcp;off;false;ilbc-8000;rtx;720;on;on;967;2203;4868;4607;googletalk;on;auto;on;true;silk-24000;h264;360;off;off;716;2623;4935;728
icq;on;tls;off;true;silk-12000;red;480;off;off;848;2498;1711;3093;sip;on;tcp;on;false;speex-16000;auto;1080;off;on;1211;4528;324;985
iptel.org;on;tcp;besteffort;false;g722-16000;h264;360;on;off;899;4941;4153;4064;irc;on;udp;on;false;opus-48000;ulpfec;720;on;off;926;3133;1053;553
sip;on;tls;besteffort;auto;pcma-8000;h264;240;on;on;1363;106;957;1460;h323;on;udp;on;true;pcma-8000;ulpfec;240;on;off;579;2073;3470;2878
sip;on;udp;on;true;opus-48000;red;480;on;on;823;1471;284;4041;ippi;off;auto;on;true;gsm-8000;rtx;360;on;off;1197;3759;3821;4773
h323;off;auto;besteffort;auto;silk-12000;h264;240;on;off;909;2884;3943;3520;sip;off;auto;off;false;pcmu-8000;red;720;off;off;1101;4228;1406;667
googletalk;on;udp;on;auto;auto;h264;480;off;on;637;4895;246;1737;iptel.org;on;udp;besteffort;auto;silk-8000;h264;360;on;on;651;3736;1726;1597
irc;off;auto;off;auto;silk-12000;red;240;off;off;1042;111;4455;492;sip;on;tcp;off;true;silk-12000;auto;720;off;on;854;4660;2101;2434
googletalk;off;tls;off;true;opus-48000;ulpfec;1080;on;off;556;770;4823;1308;aim;on;auto;off;false;silk-12000;ulpfec;720;off;on;926;3654;1383;1102
h323;on;udp;off;auto;silk-24000;auto;1080;off;off;819;1824;445;3881;sip;on;tcp;besteffort;false;speex-32000;h264;240;on;off;524;682;1491;2756
sip;off;tcp;besteffort;auto;opus-48000;h264;480;off;off;519;4282;3000;1474;icq;on;tls;besteffort;false;auto;rtx;360;off;on;891;3352;3006;3339
aim;off;tcp;on;true;speex-8000;red;360;on;off;1333;1501;2739;1818;irc;off;tcp;on;false;pcma-8000;rtx;1080;off;on;1228;3558;1196;4779
irc;on;tcp;besteffort;auto;silk-24000;auto;240;off;off;1402;2784;1995;2798;sip;off;tcp;off;auto;telephone-event-80000;ulpfec;1080;on;off;756;471;3853;3808
googletalk;off;tls;on;true;speex-8000;h264;240;off;off;1176;2320;129;4266;h323;on;tls;off;false;pcma-8000;vp8;480;on;on;974;556;743;4680
sip;off;tls;on;false;g722-16000;rtx;480;on;on;923;3600;4958;2410;ippi;on;udp;on;false;gsm-8000;red;360;on;off;778;743;757;4921
aim;on;auto;besteffort;auto;speex-8000;rtx;1080;on;on;1349;3380;2157;2815;aim;off;auto;besteffort;auto;silk-16000;ulpfec;720;on;on;990;1683;4393;1021
aim;off;auto;off;true;speex-32000;h264;720;off;off;667;1491;1118;2609;h323;on;auto;off;true;speex-16000;ulpfec;240;on;off;1396;884;4997;4326
iptel.org;on;auto;off;true;silk-12000;ulpfec;240;off;off;1419;699;4657;4480;h323;off;auto;on;auto;gsm-8000;vp8;240;on;on;956;613;3505;2221
googletalk;on;tls;besteffort;false;g722-16000;ulpfec;240;off;on;909;3185;1755;3196;ippi;off;udp;on;false;gsm-8000;h264;240;off;on;1115;4935;4148;4743
icq;off;tls;on;true;g722-16000;auto;360;on;off;1249;3252;118;2585;aim;on;tls;besteffort;auto;gsm-8000;red;480;off;off;656;4769;1653;1214
sip;off;udp;besteffort;auto;pcma-8000;ulpfec;1080;off;on;979;3686;2003;4700;googletalk;on;auto;besteffort;false;silk-12000;red;720;on;on;832;4942;3224;3406
iptel.org;off;udp;on;false;silk-16000;vp8;1080;on;off;778;4034;2423;4797;aim;off;tls;on;auto;ilbc-8000;vp8;1080;off;off;815;2475;4123;1819
googletalk;on;udp;off;auto;ilbc-8000;rtx;360;on;off;1065;1329;282;1520;googletalk;on;udp;besteffort;auto;pcma-8000;vp8;240;off;off;1449;4545;3428;696
icq;off;tcp;off;true;g722-16000;ulpfec;240;off;off;627;4541;468;3692;irc;off;auto;on;false;ilbc-8000;red;360;off;off;714;4064;2598;3837
aim;on;tcp;besteffort;true;silk-16000;vp8;240;on;on;1128;2807;318;283;sip;on;udp;on;true;silk-16000;ulpfec;1080;on;off;1298;4828;2424;3681
h323;on;udp;on;auto;opus-48000;auto;720;off;off;1365;1440;376;776;iptel.org;off;tls;off;auto;pcmu-8000;red;240;off;off;788;1354;3764;3691
ippi;off;auto;on;false;silk-16000;ulpfec;360;off;on;876;4338;658;4280;irc;off;auto;besteffort;true;silk-12000;auto;720;on;on;1302;4960;2181;4379
ippi;off;udp;off;auto;gsm-8000;auto;1080;on;on;1428;2297;4816;3741;iptel.org;on;auto;besteffort;auto;speex-32000;rtx;1080;on;on;1322;3950;2367;838
